102
80933.50057609194 52794.57405621426 -93588.57230673986
6869.923966851449 26665.47485155934 -98150.16627777586
86621.70632338939 -7380.051100858414 -82067.76983224752
36964.86480981136 41707.39817538661 7342.657072161121
98531.79920561194 57042.66635924498 3685.0711989800984
-19587.428943994993 6591.84806127529 -82413.92798012559
8298.701880813998 -94714.44799000761 -63330.274121824434
58209.8430221427 -68639.58480995227 -4398.948843665452
12127.678454901034 21352.13369504806 -23144.109032079985
72564.40116822049 -33259.75124524273 40405.07475905549
40034.048198507095 98490.38922102498 90181.43144872673
40838.03530535904 -52464.82915707798 -54626.419916507875
99217.8794199968 61262.51214270618 -22150.970319611748
88461.54805935685 -96888.7741734454 28139.064677196344
81858.05486867014 -32281.248196968227 1169.8288641233157
85324.85674053627 -57374.73237215654 29765.93993344965
98440.90601193196 48816.104429856656 2139.613160200648
25437.552696670376 46265.37199952688 46926.098981788076
62927.500511192324 -68853.76706851293 4353.6175940943685
94899.45339735581 -58913.73085736686 -5387.467077000329
31043.079341190634 27403.856587793227 -26547.696846581734
8353.376580514465 82446.98273904833 3584.972543242129
68915.62343770154 -18065.17533532044 27131.43582656046
55821.25842981621 96280.816333994 -17205.25149564317
-2967.001482385458 -80869.82144763113 -81979.47411505556
4822.776245465808 18857.494570305615 -45746.08519755593
19543.12606468539 10669.291485200316 -56961.04352615226
87493.8057189182 53914.49161339829 14678.296834463341
-42091.04482141811 74964.00606060498 -68624.27172533548
40390.87926665669 65659.17417676964 -17334.16024820281
59576.542077670354 -58397.03331246106 -27812.101380804714
28978.426133236775 -40734.75094479352 8495.259413044369
13709.504214231274 95859.09240848817 -27776.037896436028
277.860058405553 -20378.309491297492 -25956.101619364723
-23564.10836725612 33513.59357360426 -58795.7539804278
6738.525065590875 72131.36636500283 -35387.191005748246
56075.684293188635 -96370.70716429384 3019.7745319860696
47798.95390974848 54241.61050169599 -16074.224457670745
-2627.63115369725 6975.160265976272 -32945.59514132585
27306.7566823338 -94229.23755080953 -4913.749851115499
45190.594218651255 -85009.76113926613 8929.20814619353
80996.90170083863 64193.86064378491 28725.44423427539
55677.651815795616 -21637.372877011934 34034.16736182331
32536.30097061726 2974.509380677293 3676.324551965139
-20461.913432509682 71393.87736348769 -46838.46949357558
28514.67221820452 -57868.41342710057 -72481.25413708632
17605.289118870045 38113.68149804727 4258.076842468756
99293.0404242804 68859.54137431683 45889.43752758553
-10965.534921908082 45338.43676760029 -98904.43808099529
37986.10522185564 95194.72522825938 3127.6328270381855
53694.0073824672 -40273.79973539701 -43867.49223923327
88604.6832488145 -63867.054289881184 17517.116610812503
78721.61130631859 -67085.40958977709 -14590.198875372616
65268.08822324492 -30460.570394325492 43147.532308870155
54810.43924107381 58759.155194502804 -25592.492916314062
86777.17069547086 74939.30662118738 -32929.00631946222
63742.24411276991 98178.01814656878 -71364.91524686938
55080.17879030788 27470.39830412934 -42755.65182007851
65450.73703733865 80955.79796406256 -827.7151984580742
20299.36672135342 39318.914170579505 -27137.240362030076
53581.25379485528 52879.80699339592 -65525.10444356035
85843.77136957702 -31481.03065629491 16608.736593136582
11815.738199343847 -74608.98765442419 -92956.5882088882
-15681.983350556198 66529.40168339202 -97741.61569030926
-72800.03629679886 31956.917241107672 -83544.89502767769
91586.966354546 -61812.93514306089 -15867.078111328447
70445.6412704395 64835.865160529924 -59892.38136455768
12289.82001729455 -81666.10583997045 -76365.09000356891
21608.972809256345 -18116.377139646225 8871.947939289674
81107.24733282487 88122.20512102808 22475.556393436975
51602.98694456967 68182.82383573723 40113.653561361054
93956.86156703946 -74050.07265383871 -3621.058246660439
34651.38495277362 57333.24256739514 -7243.32562166173
65704.42136485038 89338.75025856214 17344.86578883876
48300.07797016944 -11800.934904716705 6162.230293764637
69111.13369939347 55815.580544177574 16856.77066186506
68624.17431581164 80987.67617904358 62145.643246807726
40315.08823834192 71691.57207922316 50558.09004263072
61803.31527685559 20267.947326194233 -61544.972146740336
27197.45874172497 83383.74504219186 9245.516715872494
65492.34188618748 16276.396531197519 18843.965688878143
44502.75877837547 3501.1513261927175 -69751.25962740844
75681.46140667253 73565.94872589617 -4556.875785488772
-22046.83752154348 56749.888281437845 -12984.036917437334
55891.57122961695 73836.3779981247 18830.128492978012
85678.45368812456 19270.101807951825 8905.873027703652
49771.682193876404 71462.73283297378 16333.755036747556
49728.358059417325 29075.318386743005 64276.38074905095
91007.30676224625 -67718.10212091367 -54509.94098019996
19090.260095918187 1421.6310683995107 14599.176568828654
95351.52477837862 -91718.71173439083 -94170.09532738407
-6642.767161822208 34831.91958980136 -2013.5329439507477
27134.520934799628 38117.85324964144 24402.964432849203
71313.45522639267 -23440.55243984214 -1399.7286619058686
73171.6619005068 -45685.722839037386 -2945.2596723941606
91240.03389214036 3491.4469695942535 28249.934629445772
49880.311146469685 15181.431401706286 46910.836860150426
32063.54548304154 83933.2194678083 -12837.660299241026
3921.3166844163497 99392.68193055749 -52906.255375486086
10260.154441952676 -14354.246960300385 -12694.184466918872
13374.895741738233 -37296.370448695336 -34570.993304402
56765.685745088515 10514.614909097043 -31738.717756170998
-11516.532198549332 5224.528900270307

Answer is: -13151.837968535208
Rotated point is: posX : -1.0399839065347165, posY : -0.8903380436908601
Line 1 is: 40034.048198507095x + 98490.38922102498y >= 90181.43144872673 (slope = -0.40647669803259273)
Line 2 is: -72800.03629679886x + 31956.917241107672y >= -83544.89502767769 (slope = 2.2780681799667706)
Intersection pointer is posX : 1.3149098715163348, posY : 0.3811566445483718
