10002
-8522.71861357025 10206.68548176829 -61633.5769940134
92004.18974884412 -43516.70922921034 9442.512177003566
27422.732596813716 -81507.87878260609 -51227.74490142216
4712.749087888151 55290.90826852391 12860.583294678767
-47269.86525915249 -13841.035478490245 -87379.24419127361
25251.279489870125 23957.70889807344 -3703.6487811775623
89132.76201939622 73016.33780086877 91384.50357721593
36056.69106184477 49821.454331303205 -69589.22634068438
-33808.91336602569 94248.53339488419 1374.9485148515305
-16538.67207272486 -24431.053433093766 -78253.05954029897
56071.858051197385 251.74195202995907 4088.864875214391
44240.6179233741 -14150.719066345293 -66696.83831148541
23982.072552136655 76905.07430055736 37581.03986831342
76940.15749597708 -52543.19180887747 -73272.6496072944
86189.25215738094 52337.77883773118 -3917.663688572975
83488.83746292729 -52903.19009033238 760.9709994348923
-50537.475563386346 91137.12600463176 931.4887100106303
74565.31881120989 53376.767469209895 6253.645843538121
-33078.27168182857 89918.62867399112 37739.03090880233
84298.02415977493 88373.831769853 -78301.43059128351
98449.15676331754 -15894.413385684951 13560.268886735135
28625.525668590315 -26187.073257063763 1593.706353704194
-24278.803111212736 30915.791800461928 -26299.118370802917
27833.642480155628 53319.0512485426 42094.494899377874
79589.1806389233 -29511.618498915865 17180.14089026142
-13902.957459471916 83845.74400700555 32684.208303189153
45900.554987149415 -24959.729428255247 8296.18618964091
-33467.985150369 48423.269095656244 -16213.424576776122
52472.88929579065 60385.51713177639 3398.5725367298874
53112.135238116796 -16747.315232463196 11807.687477459127
66975.98160567692 94538.58732737177 -1431.6651961264433
-20108.565154827607 -76089.57021411214 -89820.9511208977
-64796.136066574465 54898.957549434286 -24535.684226699275
60044.60662280551 54560.5044546445 -41567.82422932597
30122.12911484504 87365.98747942857 48858.51249238743
86903.34470244891 24473.55822238144 11162.046812929346
59643.58626451013 -8688.488810252064 36732.18816871638
17562.991950421623 88175.39236195588 35622.14725927241
-74326.91407150455 57316.08049886777 -42806.93762761405
67972.02218860788 28502.194519995974 16792.71870273058
-53206.628527965084 68600.33359831998 -52104.670028793254
43664.136341322315 88013.00596074104 18575.726946511986
60065.2309265232 78477.10011702798 16533.332051235306
46060.025465761064 72224.66150307209 35784.93410401632
78941.6908526128 5510.9369703746925 46192.18086406005
62391.41285160939 87313.84442750989 50763.89063542242
52046.20035530605 35930.68076699054 -71875.13226031073
-7809.061503226607 17974.298488454835 -60544.62167022317
-21246.782419838783 -30401.391827454514 -62718.23534715554
13205.587229137207 13485.660013097338 20.527369116920966
76990.83415461027 -45488.0417520555 7713.354453863585
36928.81312376335 7099.1278534166195 19596.58574033276
-6723.222441025806 71825.44604133941 -92787.46960434088
-9326.196288625884 44791.67765626883 -81461.17503357757
69945.0803427472 15395.414093201121 -9757.88515074864
48491.25362178958 8387.980020627365 -7394.515819709253
97522.65046328587 79764.92803983051 -98920.37341524029
15904.384230854179 79841.88458206084 1100.2545289232962
-60822.077240830935 9575.658772950628 -55566.79426494751
84979.87702441587 -30465.069368026132 18949.3307130484
31938.858740842363 3517.0612784719415 24441.62950881109
44090.029263242744 -21435.257605417442 3790.7566630435513
82673.72533822541 -44731.67713545152 -49225.95791169089
-19000.02625372463 50373.85204266441 -90651.8137096607
509.8675311758998 99744.34230246318 19609.608769166844
55222.168106028155 89004.77032624018 -49954.82079064944
71522.99590141205 -55290.99117224312 6421.235167533125
84560.98928841615 -19247.605517071046 -41532.52303635382
60509.74426530984 -66518.97457417921 -70772.22635853707
85610.21908694749 -14796.848839065031 -78819.58214256029
29845.35404904015 82742.76924843992 261.7895504252071
-43649.77804563644 76453.00262336219 3448.2771882807792
36028.14467425288 22455.75661056956 18250.467633440712
47526.78686086838 7861.16893032963 -31521.76851910264
-74406.20688645531 2540.029418090722 -83687.6315952467
83339.476120469 -11581.98410290401 44019.783336771
86546.68655069043 -68157.50250258988 3276.8616740817442
70175.35309207231 3283.4697736300295 47733.98583874724
63222.05740894626 -11903.792755846545 -50665.867674123096
99734.67515422397 -6296.706555458324 -15755.677852589404
-13844.43711531302 42614.24398521522 4839.6143277176925
88747.35822249278 -56100.91354924523 -41179.96171998732
2047.3872295928304 81859.73472008902 -12054.057869009775
74396.06152627397 71244.13896002986 11686.83740655509
-10996.6310145475 68221.04528553407 33207.321473088894
17773.128286682797 93573.85663622721 12490.380188378464
44491.70252774369 -11034.512988062153 -97543.59379879705
35418.95714810192 4163.900463240192 -28051.487743662656
58499.32956184093 50552.03450591162 -27809.93497149572
54686.998944030245 99873.36759949154 -60233.89765231894
58762.16287699963 -97479.08621329421 -81902.41688411811
73244.02889083487 58995.22427849118 1384.181945239121
84333.3724040448 -20457.594891912042 -73532.24697369791
89221.76603854743 74050.60058828183 75467.33599354817
-11817.47940973076 20432.54772605028 -33117.35684359714
-51014.090214729644 96972.1165472972 951.564576133424
86882.6512122414 55179.23751291713 12519.4054673824
70644.44112840922 93655.55538649681 -5433.6230382199465
83625.27388198253 87024.54157249907 -3209.7055579645967
-44910.50227769496 51119.108516523425 -64138.62714433848
-54524.424841146276 33956.379979232195 -25887.062254811288
48775.21592709106 78074.83438796551 39661.93518422327
25743.4653941796 20794.779002252355 6812.646838479755
99740.56972989543 44915.4002559654 44806.56740331797
37560.929783155225 73098.18825192131 15356.339799868452
85440.21087925434 55113.696077008775 27049.959617190034
-27959.845062431385 49535.79970821935 1913.8767675235954
-89526.10727045288 49749.295925390456 -95991.80576801143
27838.429658075984 -6814.291990549202 -62185.56301395974
-9021.166349255087 -34742.16026908583 -74672.29590734269
-31787.546920897235 55257.22662177497 -13074.61578403489
60110.11574878615 48891.10952609514 43251.0590656147
5841.069369995399 80653.54294136075 -6559.921158187844
39863.79683954189 49871.414437839485 26358.748864800335
9102.790870082725 23048.940433026495 12093.284689896722
73260.60160196749 70218.56760567181 48262.797083661964
78266.66082177874 11002.54430189055 -52450.01138007107
69760.39818855906 -36800.35546889704 -92377.61311956611
53587.098172015874 41063.51752829128 21333.369975798752
73337.3068666442 50967.327002445134 20788.98325881491
-28148.999493037103 45964.82840103029 -16508.5099448798
63296.472430336624 -97600.7224529416 -55876.32574105791
31179.10074244016 63296.90929872815 8823.60901856888
48892.50232233088 -17194.04136413116 -99222.00752303429
91056.95815640736 -30199.377617351347 2895.673705777348
81658.61409807506 9308.551469776809 2716.3092551267646
86397.46267111281 -28038.458349747045 15335.113461634752
-35320.411357624085 86198.3720248193 -65255.00947936713
19164.844725498173 66993.15693699625 3954.3163164794496
56679.67291396529 95161.76234582312 11875.68265123297
7427.947336111072 -28597.57711367859 -54386.16290655692
78267.80903520454 -74336.98121068344 2344.873694905611
-20657.39552884984 -1567.7466429175547 -23162.464308227387
-9563.809936211415 34603.759217071274 18793.321725494094
51967.81427899194 33589.55261811912 9899.021703852406
-9301.760652332348 54334.594888005886 18443.591134497867
57558.42347309862 98565.69846256827 33700.60145734063
-3044.8959894680447 79593.98420246229 748.2647670440658
59536.62427997797 90012.71508332413 -3327.503725861694
-26718.847741941427 65372.26951259775 1429.372738384327
18896.51079894982 30477.587284447247 22331.050810635377
8784.199679112062 30079.41622601467 35136.5808961792
22479.432277879125 52714.336216377604 1281.93612659396
-52741.85598093809 -5453.144882860521 -62737.33527127287
93556.18088685749 21990.316268068127 5403.77472943077
52307.0060868016 45116.19730310624 19637.86757484095
71333.825853459 60611.20727333611 23360.7151942799
89763.67869799743 22837.659004767964 7473.9083993777185
52148.98436351943 -22757.493893186882 -56981.82605863732
9622.2772438244 8035.036845429786 2782.249737568116
77139.39014364519 -18391.71664776691 1551.1488267984168
87518.50189046822 27550.251850969144 7643.726639136548
73298.65830786315 96312.74964639133 -8067.681150526978
7479.440177851546 772.4167758573458 -6763.385338540064
-4825.622790361042 64136.27717972222 -48678.438644407324
23578.130127489057 96576.16261517453 47386.47755809042
73722.71812685694 -75135.54710373995 -36548.9727800561
49475.17250992525 33857.66408432268 46181.87845813679
